Length (ft),Height (ft),Speed (mph),Inversions,Type_Label_Encoded,Design_Label_Encoded,Status_Label_Encoded,Make_Label_Encoded,Opened_Year,Opened_Month,Opened_Day
679.1333333333333,99.69999999999999,29.6,0.0,0,4,3,256,2018,4,13
810.4,51.03333333333333,30.066666666666663,0.0,0,4,1,228,2017,1,1
810.4,51.03333333333333,29.03333333333333,0.0,0,4,1,228,2018,1,1
703.2333333333333,30.633333333333333,20.9,0.0,0,4,1,247,2011,1,1
824.5999999999999,40.099999999999994,22.8,0.0,0,4,1,228,2012,1,1
764.4666666666667,44.56666666666666,33.166666666666664,0.0,0,4,1,228,2019,1,1
421.0666666666667,99.69999999999999,29.6,0.0,0,4,3,256,2020,1,1
575.7333333333333,19.9,16.299999999999997,0.0,0,4,1,58,2021,1,1
365.1333333333333,21.633333333333333,23.900000000000002,0.0,0,4,1,91,2021,1,1
470.26666666666665,19.4,20.233333333333338,0.0,0,4,1,247,2020,1,1
764.4666666666667,44.56666666666666,29.03333333333333,0.0,0,4,1,228,2022,1,1
764.4666666666667,44.56666666666666,29.43333333333333,0.0,0,4,1,228,2021,1,1
702.0,22.76666666666666,24.26666666666667,0.0,0,4,1,256,2024,1,1
577.5333333333333,43.8,29.93333333333333,0.0,0,4,2,166,1984,1,1
502.93333333333334,30.1,27.366666666666664,0.0,0,4,1,256,2000,4,4
387.1333333333333,57.46666666666667,45.36666666666667,0.0,0,4,3,186,2001,1,1
415.5666666666666,26.299999999999997,16.899999999999995,0.0,0,4,1,59,2006,1,1
722.9000000000001,36.06666666666666,28.200000000000003,0.0,0,4,1,247,2015,2,13
311.7,14.799999999999997,13.23333333333333,0.0,0,4,1,59,2016,1,1
575.7333333333333,19.63333333333334,16.299999999999997,0.0,0,4,1,58,2022,1,1
598.2333333333333,32.83333333333333,21.733333333333334,0.0,0,4,1,228,2006,1,1
401.3666666666667,99.69999999999999,29.6,0.0,0,4,3,256,2000,4,4
693.3,31.166666666666664,28.833333333333336,0.0,0,4,1,256,2018,6,1
681.3333333333333,43.8,25.833333333333336,0.0,0,4,2,166,2002,1,1
652.9,19.700000000000003,19.9,0.0,0,4,1,254,2000,1,1
625.7333333333333,12.933333333333337,22.299999999999997,0.0,0,4,1,46,2015,1,1
811.4666666666667,27.03333333333333,35.0,0.0,0,4,3,235,1992,1,1
503.1,26.299999999999997,22.4,0.0,0,4,1,254,2000,5,5
573.3333333333334,48.0,42.0,0.0,0,4,1,11,1969,5,24
935.0,87.9,48.5,3.0,0,4,1,227,2019,1,1
328.1,19.0,7.200000000000003,0.0,0,6,4,244,2019,1,1
216.56666666666672,8.233333333333327,30.73333333333333,0.0,0,4,1,73,2014,1,1
580.4,52.333333333333336,45.333333333333336,1.0,0,4,2,7,1901,1,1
710.5,71.06666666666666,32.13333333333333,0.0,0,6,2,227,1988,4,30
543.5333333333333,51.43333333333333,48.8,0.0,0,4,3,95,2001,1,1
722.9333333333334,154.0,63.0,5.000000000000001,0,5,2,30,1997,4,4
483.40000000000003,67.3,39.1,2.0,0,2,1,116,2019,1,1
622.1666666666667,44.56666666666667,27.96666666666667,0.0,0,4,2,227,1989,3,25
725.0333333333333,45.233333333333334,40.96666666666667,0.0,0,4,3,227,2007,3,1
590.6,150.83333333333331,56.733333333333334,2.0,0,4,1,26,2021,1,1
800.0,65.66666666666667,44.0,0.0,1,4,3,256,1910,4,23
820.1999999999999,29.166666666666657,22.2,0.0,0,4,1,122,2022,7,2
903.6666666666666,92.0,52.0,0.0,1,4,3,56,2001,6,16
665.3333333333334,102.0,60.0,1.0,0,4,1,104,2011,5,27
549.0,75.5,42.1,0.0,0,4,1,68,2013,6,15
681.3333333333333,54.2,25.93333333333333,0.0,0,4,2,166,1997,1,1
562.1333333333333,19.999999999999993,35.4,0.0,0,4,2,203,2002,1,1
390.2,25.800000000000004,18.133333333333333,0.0,0,4,1,73,2003,1,1
589.3666666666667,28.1,33.96666666666667,0.0,0,4,2,203,1992,1,1
453.8666666666667,56.86666666666667,36.3,0.0,0,4,1,134,2006,1,1
280.0,26.833333333333336,48.400000000000006,0.0,0,4,1,58,2012,4,7
577.5333333333333,43.03333333333333,25.93333333333333,0.0,0,4,3,161,2010,1,1
528.2,88.63333333333333,29.6,0.0,0,4,3,247,2017,4,1
415.5666666666666,26.299999999999997,16.899999999999995,0.0,0,4,1,58,2006,1,1
475.5666666666666,21.13333333333334,20.633333333333336,0.0,0,4,1,247,2018,1,1
554.4666666666667,17.36666666666666,22.36666666666667,0.0,0,4,1,256,2020,6,20
663.8333333333334,133.43333333333334,40.666666666666664,0.0,0,4,1,121,2024,3,30
481.0,36.199999999999996,31.1,0.0,0,4,2,203,1981,1,1
378.4333333333334,28.1,31.1,0.0,0,4,3,203,2004,1,1
453.8666666666667,30.633333333333333,28.7,0.0,0,4,1,125,2006,1,1
186.66666666666669,16.966666666666676,40.03333333333333,0.0,0,4,1,166,2020,6,27
236.2333333333334,52.06666666666667,29.766666666666666,0.0,0,4,1,102,2013,1,1
556.4333333333333,55.03333333333333,29.333333333333336,0.0,0,4,3,166,1975,1,1
635.0,73.0,50.333333333333336,2.0,0,4,2,11,1975,1,1
574.2666666666667,29.933333333333323,34.8,0.0,0,4,2,6,2002,1,1
539.1333333333333,43.8,23.366666666666667,0.0,0,4,2,116,2015,1,1
772.1,57.43333333333334,33.33333333333333,0.0,0,4,1,233,2018,4,28
532.6999999999999,11.5,19.266666666666666,0.0,0,4,2,139,1990,1,1
402.8666666666667,53.06666666666666,24.2,0.0,0,4,3,103,1987,3,11
349.9666666666667,13.100000000000009,6.200000000000003,0.0,0,4,3,256,1989,6,7
809.0333333333333,24.166666666666664,23.2,0.0,0,4,4,103,2007,1,1
652.9,19.700000000000003,19.9,0.0,0,4,1,254,1983,7,17
656.2,31.333333333333336,12.3,0.0,0,4,1,24,2013,10,1
656.2,26.23333333333334,12.3,0.0,0,4,3,24,2011,9,1
656.2,35.36666666666667,12.3,0.0,0,4,2,24,2014,4,27
833.3666666666666,37.53333333333333,18.300000000000004,0.0,0,4,1,24,2014,1,1
463.8666666666667,46.699999999999996,50.233333333333334,0.0,0,4,1,24,2013,8,11
656.2,23.06666666666667,12.3,0.0,0,4,1,24,2018,1,1
398.0999999999999,26.200000000000003,24.9,0.0,0,4,1,90,2018,10,1
629.9666666666667,19.366666666666653,17.0,0.0,0,4,1,117,2023,1,1
678.0333333333333,25.166666666666664,22.166666666666664,0.0,0,4,1,256,2000,1,1
574.5333333333333,45.733333333333334,30.266666666666666,0.0,0,4,3,24,2019,1,1
452.8,21.300000000000004,29.266666666666666,0.0,0,4,1,186,2012,1,1
253.00000000000006,13.0,26.46666666666667,0.0,0,4,3,6,1960,5,11
342.30000000000007,33.46666666666666,33.2,0.0,0,4,1,138,2017,1,1
589.4666666666667,16.066666666666663,24.9,0.0,0,4,1,209,2021,1,1
721.8,34.53333333333333,18.300000000000004,0.0,0,4,1,26,2012,1,1
823.4666666666667,84.56666666666666,44.53333333333333,0.0,0,4,1,116,2017,7,6
679.1,27.9,21.7,0.0,0,4,1,227,1993,1,1
476.73333333333335,26.4,9.899999999999999,0.0,0,4,1,189,2015,10,21
772.1,54.1,34.2,0.0,0,4,1,227,2024,4,27
689.0333333333333,26.299999999999997,22.4,0.0,0,4,1,254,2002,6,1
313.53333333333336,28.400000000000006,26.633333333333333,0.0,0,4,3,235,2005,1,1
492.16666666666663,55.8,38.5,0.0,0,4,1,189,1976,1,1
502.0,26.299999999999997,22.4,0.0,0,4,3,254,1983,1,1
588.1,35.03333333333334,30.133333333333333,0.0,0,4,2,180,1973,1,1
411.6,36.8,25.9,0.0,0,4,3,166,1987,11,1
157.3,21.0,31.833333333333336,0.0,0,4,1,180,2007,11,11
350.2,99.69999999999999,30.266666666666666,0.0,0,4,3,256,1970,1,1
342.76666666666665,96.16666666666667,43.6,0.0,0,4,4,186,2005,10,15
709.7666666666667,27.000000000000007,25.43333333333333,0.0,0,4,1,244,2014,1,1
370.7,23.0,18.6,0.0,0,4,5,186,2024,1,1
666.6666666666666,57.0,44.0,0.0,1,4,3,256,1909,5,29
792.8333333333333,119.43333333333334,55.1,4.0,0,4,5,227,2025,1,1
400.0,46.666666666666664,27.333333333333336,0.0,1,4,3,256,1885,1,1
935.0,87.9,48.5,3.0,0,4,1,227,2023,9,9
577.5333333333333,43.8,29.666666666666664,0.0,0,4,2,166,1989,1,1
660.6,32.16666666666667,25.733333333333334,0.0,0,4,2,166,1995,4,1
556.4333333333333,47.4,28.266666666666666,0.0,0,4,3,166,1984,1,1
725.0666666666667,35.199999999999996,27.233333333333334,0.0,0,4,1,166,2004,1,1
574.2,29.5,18.6,0.0,0,4,1,244,2010,5,29
318.1666666666667,42.5,23.26666666666667,0.0,0,4,1,186,2017,4,17
652.9,19.700000000000003,19.9,0.0,0,4,2,254,1977,1,1
552.2666666666667,36.1,42.766666666666666,1.0,0,4,3,166,2008,1,1
472.4333333333333,41.599999999999994,29.033333333333335,0.0,0,4,2,191,1981,1,1
330.3,33.93333333333334,29.266666666666673,0.0,0,4,3,186,1998,1,1
588.1,41.599999999999994,29.033333333333335,0.0,0,4,2,191,1975,1,1
647.8666666666667,55.8,45.36666666666667,0.0,0,4,3,191,1973,1,1
833.3333333333333,55.0,50.0,0.0,1,4,1,256,1935,1,1
902.2,65.66666666666667,18.6,0.0,0,4,2,189,2000,3,18
774.2666666666667,33.56666666666666,25.066666666666666,0.0,0,4,1,233,2023,2,11
475.5666666666666,20.63333333333334,20.633333333333336,0.0,0,4,1,246,2019,1,1
935.0,116.5,47.0,3.0,0,4,1,256,2023,4,24
932.8666666666666,90.0,50.0,1.0,0,4,4,99,1988,1,1
754.6,37.8,24.9,0.0,0,4,2,102,2005,5,28
567.6,60.0,46.7,0.0,0,4,1,183,2012,6,15
532.6,75.1,45.13333333333333,0.0,0,4,1,10,2020,10,11
693.7,41.06666666666666,31.1,0.0,0,4,2,116,2010,5,1
994.1,32.8,19.9,0.0,0,4,3,221,1995,1,1
739.4,164.0,59.0,2.0,0,4,1,227,2023,7,18
492.2,151.6,65.3,2.0,0,4,1,135,2011,8,5
547.9,31.299999999999997,24.5,0.0,0,4,1,166,2011,10,1
361.9,30.46666666666667,31.3,0.0,0,4,1,166,2019,6,1
600.0,42.66666666666667,27.333333333333336,0.0,1,4,3,256,1903,1,1
359.7666666666667,75.46666666666667,33.166666666666664,0.0,0,4,1,116,2009,8,16
692.6999999999999,31.5,28.6,0.0,0,4,3,146,1991,1,1
833.3333333333333,68.0,47.0,0.0,1,4,1,256,1958,1,1
350.2,99.69999999999999,25.3,0.0,0,4,3,256,1973,1,1
664.6,18.000000000000007,28.0,0.0,0,4,3,146,1990,1,1
353.0,38.333333333333336,32.13333333333333,0.0,0,4,3,14,2002,1,1
616.6666666666666,31.333333333333336,39.0,0.0,1,4,3,256,1950,1,1
401.3666666666667,32.53333333333333,26.766666666666666,0.0,0,4,2,235,1999,1,1
679.1,27.9,21.7,0.0,0,4,2,227,1996,1,1
463.33333333333337,49.33333333333333,30.0,0.0,0,4,3,14,1964,1,1
600.0,37.66666666666666,27.333333333333336,0.0,1,4,3,256,1907,1,1
566.6666666666666,68.33333333333333,39.666666666666664,0.0,1,4,3,256,1924,1,1
452.8,32.733333333333334,34.96666666666667,0.0,0,4,1,185,2004,1,1
436.3666666666667,99.69999999999999,32.33333333333333,0.0,0,4,3,256,2001,1,1
442.8,19.700000000000003,26.233333333333334,0.0,0,4,1,170,2018,1,1
310.00000000000006,26.66666666666667,45.333333333333336,0.0,0,4,2,14,1959,1,1
456.43333333333334,41.36666666666667,33.43333333333333,0.0,0,4,3,160,1960,1,1
456.43333333333334,36.99999999999999,33.43333333333333,0.0,0,4,3,139,1968,1,1
666.6666666666666,71.0,28.333333333333336,0.0,1,4,3,256,1912,7,4
737.1,45.96666666666667,23.4,0.0,0,4,1,24,2019,1,1
879.2666666666667,68.9,39.8,0.0,0,4,1,116,2024,5,1
766.6333333333333,51.03333333333333,30.066666666666663,0.0,0,4,1,233,2015,1,1
693.3333333333334,42.7,28.5,0.0,0,4,1,227,2021,7,1
833.3333333333333,120.0,59.0,0.0,1,4,1,182,2002,4,6
715.2333333333333,32.93333333333334,22.4,0.0,0,4,1,233,2022,2,5
594.2,29.133333333333333,29.199999999999996,0.0,0,4,1,233,2015,8,13
418.8666666666667,91.76666666666667,39.6,0.0,0,4,1,116,2021,11,6
492.2,18.1,20.5,0.0,0,4,1,79,2004,4,1
833.3333333333333,40.0,32.0,0.0,1,4,1,132,2004,11,26
605.1666666666666,242.8,84.5,0.0,0,4,1,104,2016,5,28
500.0,38.333333333333336,30.0,0.0,1,4,3,256,1904,5,15
878.5666666666666,52.0,34.7,0.0,0,4,1,129,2013,5,25
729.4666666666667,90.0,48.0,1.0,0,5,3,104,1995,1,1
728.2,26.299999999999997,22.4,0.0,0,4,1,254,2000,1,1
935.0,116.5,47.0,3.0,0,4,1,227,2001,4,28
935.0,109.3,49.7,5.000000000000001,0,2,2,227,1998,1,1
787.4,111.6,42.266666666666666,2.0,0,4,1,163,1998,1,1
492.2,150.9,55.06666666666666,1.0,0,4,2,163,2002,7,6
681.3333333333333,36.1,28.0,0.0,0,4,2,166,1998,1,1
632.6666666666667,54.2,31.1,0.0,0,4,1,79,2006,3,18
935.0,116.5,47.0,3.0,0,4,1,227,2005,1,1
408.76666666666665,20.0,19.9,0.0,0,4,2,235,2004,11,19
860.4666666666666,90.73333333333333,58.03333333333333,1.0,0,4,3,163,2001,9,1
740.4000000000001,68.9,40.4,3.0,0,2,3,190,2008,6,27
492.2,150.9,36.06666666666667,1.0,0,4,3,163,2009,1,1
738.2,137.8,52.8,2.0,0,4,1,163,2010,7,29
729.4333333333333,20.0,25.3,0.0,0,4,4,235,2012,5,15
744.0666666666666,21.533333333333324,21.933333333333334,0.0,0,4,2,221,2004,1,1
656.2,33.0,33.43333333333333,1.0,0,4,2,109,2015,5,1
656.2,33.0,31.333333333333332,1.0,0,4,1,109,2018,3,24
306.06666666666666,26.299999999999997,22.4,0.0,0,4,2,256,2008,1,1
722.9000000000001,121.4,48.5,3.0,0,4,1,93,2023,1,1
602.7333333333333,49.3,32.13333333333334,0.0,0,4,1,79,2015,7,4
75.5,5.799999999999997,46.8,0.0,0,4,1,79,2017,4,8
954.7,119.23333333333333,54.0,4.0,0,4,1,95,2013,4,26
441.8,70.0,40.0,0.0,0,4,1,129,2016,6,17
935.0,116.5,47.0,3.0,0,4,2,227,1988,1,1
197.5,10.799999999999997,16.2,0.0,0,4,2,254,1999,1,1
678.0333333333333,26.299999999999997,22.4,0.0,0,4,1,254,1992,1,1
545.7333333333333,39.83333333333334,33.1,0.0,0,4,1,244,2014,5,10
342.30000000000007,33.46666666666666,33.2,0.0,0,4,1,138,2016,1,1
535.9,44.3,31.1,0.0,0,4,3,191,1994,4,3
581.8333333333334,85.3,31.1,0.0,0,4,1,227,1996,5,11
820.2333333333333,141.33333333333331,58.333333333333336,4.0,0,4,3,95,2004,4,1
935.0,109.9,49.7,5.000000000000001,0,4,1,249,2014,1,1
764.4666666666667,56.866666666666674,34.1,0.0,0,4,1,233,2018,11,1
823.9000000000001,164.0,68.4,0.0,1,4,1,104,2001,4,13
837.0,125.0,62.0,0.0,1,4,3,107,1978,6,29
954.7,98.4,44.7,10.0,0,4,1,104,2002,3,22
738.1333333333333,93.0,52.0,2.0,0,4,2,191,1981,1,1
935.0,116.5,47.0,3.0,0,4,2,227,2004,12,23
744.9666666666667,94.5,50.2,0.0,1,4,5,86,2025,1,1
833.3333333333333,40.7,32.0,1.0,0,4,1,166,2008,1,1
885.8,86.9,49.1,2.0,0,4,1,191,1983,1,1
820.2333333333333,141.33333333333331,52.2,4.0,0,4,3,95,2007,4,1
935.0,105.0,52.8,2.0,0,4,1,194,1988,4,20
519.4666666666667,44.06666666666667,30.066666666666663,0.0,0,4,1,116,2017,1,1
837.0,84.0,50.0,0.0,1,4,1,165,1946,5,30
837.0,95.0,55.0,0.0,1,4,2,165,1948,5,22
837.0,95.0,55.0,0.0,1,4,1,165,1994,6,25
833.3333333333333,37.0,25.0,0.0,1,4,1,165,1951,1,1
783.3333333333333,55.0,49.333333333333336,0.0,1,4,3,165,1959,1,1
716.6666666666666,65.0,55.0,0.0,1,4,3,152,1946,1,1
783.3333333333333,45.0,50.333333333333336,0.0,1,4,3,165,1973,1,1
935.0,116.5,47.0,3.0,0,4,1,227,1989,5,9
683.3333333333334,70.0,39.0,0.0,1,4,3,256,1947,1,1
716.6666666666666,65.0,49.333333333333336,0.0,1,4,3,152,1954,1,1
716.6666666666666,71.66666666666667,50.266666666666666,0.0,1,4,3,165,1947,1,1
616.6666666666666,75.0,49.333333333333336,0.0,1,4,3,165,1942,1,1
666.6666666666666,90.0,46.666666666666664,0.0,1,4,3,165,1941,6,15
693.3333333333334,21.6,21.7,0.0,0,4,2,235,1997,1,1
716.6666666666666,51.666666666666664,50.266666666666666,0.0,1,4,3,165,1951,1,1
666.6666666666666,64.0,41.666666666666664,0.0,1,4,3,256,1939,6,15
783.3333333333333,62.66666666666667,52.6,0.0,1,4,3,152,1959,1,1
783.3333333333333,21.0,47.0,0.0,1,4,3,152,1964,1,1
371.83333333333337,42.7,30.433333333333334,0.0,0,4,1,244,2008,1,1
716.6666666666666,39.666666666666664,52.6,0.0,1,4,3,152,1954,1,1
313.5,58.03333333333333,37.3,0.0,0,4,1,104,1995,1,1
387.1333333333333,55.8,45.36666666666667,0.0,0,4,3,191,1999,1,1
716.6666666666666,39.666666666666664,52.6,0.0,1,4,3,152,1955,1,1
716.6666666666666,59.666666666666664,50.266666666666666,0.0,1,4,3,152,1951,1,1
783.3333333333333,75.76666666666667,52.6,0.0,1,4,3,152,1968,1,1
716.6666666666666,65.33333333333333,50.266666666666666,0.0,1,4,3,152,1947,1,1
783.3333333333334,23.0,28.333333333333336,0.0,1,4,2,152,1949,1,1
616.6666666666666,59.0,47.0,0.0,1,4,3,256,1952,1,1
616.6666666666666,55.833333333333336,47.0,0.0,1,4,3,256,1956,1,1
716.6666666666666,75.33333333333333,50.266666666666666,0.0,1,4,3,152,1950,1,1
716.6666666666666,65.33333333333333,50.266666666666666,0.0,1,4,3,152,1949,1,1
633.3333333333334,75.33333333333333,52.6,0.0,1,4,3,152,1953,1,1
783.3333333333333,79.66666666666667,52.6,0.0,1,4,3,152,1973,1,1
783.3333333333333,51.333333333333336,52.6,0.0,1,4,3,152,1960,1,1
783.3333333333333,23.0,47.0,0.0,1,4,3,152,1961,1,1
783.3333333333333,75.76666666666667,52.6,0.0,1,4,3,152,1966,1,1
833.3333333333333,101.7,49.7,5.000000000000001,0,2,1,227,1994,5,7
400.0,46.666666666666664,27.333333333333336,0.0,1,4,3,256,1887,1,1
721.8,58.7,35.06666666666666,1.0,0,4,1,116,2019,1,1
501.09999999999997,24.1,21.566666666666666,0.0,0,4,1,254,1985,1,1
557.4666666666667,51.400000000000006,24.2,2.0,0,4,3,104,1996,6,1
734.1999999999999,44.56666666666666,37.833333333333336,0.0,0,4,1,233,2021,6,12
954.7,82.0,50.0,5.000000000000001,0,4,1,129,2019,3,23
257.76666666666665,24.366666666666667,26.8,0.0,0,4,1,166,2023,3,5
604.7333333333333,108.1,47.56666666666666,0.0,0,4,1,26,2018,12,21
751.4333333333333,85.0,48.0,3.0,0,4,1,11,1976,5,15
620.2,85.0,50.0,3.0,0,4,1,11,1980,1,1
635.0,70.0,46.0,2.0,0,4,2,11,1975,1,1
635.0,70.0,46.0,2.0,0,4,1,11,1990,1,1
635.0,70.0,45.0,2.0,0,4,1,11,1979,1,1
635.0,70.0,50.333333333333336,2.0,0,4,2,11,1978,1,1
344.4,75.0,40.0,2.0,0,4,3,227,1994,1,1
635.0,73.0,50.333333333333336,2.0,0,4,2,11,1982,1,1
635.0,70.0,50.333333333333336,2.0,0,4,2,11,1975,1,1
716.2666666666667,75.0,40.0,2.0,0,4,3,227,1980,4,4
541.2666666666667,75.0,40.0,2.0,0,4,2,227,1990,1,1
635.0,70.3,44.733333333333334,2.0,0,4,2,11,1978,7,2
635.0,68.9,39.2,2.0,0,4,3,11,1979,7,7
635.0,69.9,39.1,2.0,0,4,1,11,1983,6,10
399.1,64.0,37.3,2.0,0,4,2,227,1982,1,1
635.0,70.0,47.0,2.0,0,4,1,11,1980,1,1
792.8333333333333,75.0,40.0,2.0,0,4,2,227,1983,7,3
792.8333333333333,75.0,40.0,2.0,0,4,2,227,1980,7,8
635.0,69.9,39.1,2.0,0,4,2,11,1977,3,13
689.0333333333333,143.7,59.9,2.0,0,4,1,11,2012,3,17
590.6,90.0,48.0,3.0,0,4,1,11,1986,1,1
935.0,75.5,43.5,3.0,0,4,3,194,1996,1,1
837.0,55.0,45.0,0.0,1,4,1,56,2001,5,18
426.6666666666667,38.33333333333333,32.13333333333333,0.0,0,4,3,6,1993,1,1
311.7,25.733333333333334,30.73333333333333,0.0,0,4,1,67,2013,1,1
761.1666666666667,52.5,37.3,0.0,0,4,1,129,2009,5,16
574.2,29.5,18.6,0.0,0,4,1,244,2013,1,1
984.3,32.8,24.9,0.0,0,4,1,203,2007,4,28
630.9333333333333,44.3,31.1,0.0,0,4,2,191,1969,1,1
190.0,14.000000000000007,24.9,0.0,0,4,1,186,2017,3,6
415.5666666666666,26.299999999999997,17.666666666666668,0.0,0,4,1,58,2008,1,1
444.0,33.93333333333333,23.633333333333336,0.0,0,4,1,170,1993,4,3
213.3,31.833333333333336,29.266666666666666,0.0,0,4,1,244,2011,5,14
610.2333333333333,43.8,26.866666666666667,0.0,0,4,2,170,2018,1,1
628.7666666666667,36.0,32.766666666666666,0.0,0,4,1,170,2023,1,1
336.8666666666667,98.4,46.6,0.0,0,4,1,194,1990,1,1
741.5,98.4,46.6,0.0,0,4,2,194,1989,3,25
392.6333333333333,43.0,32.2,0.0,0,4,1,83,2019,6,1
637.7333333333333,35.0,30.066666666666666,0.0,0,4,1,58,2007,7,7
340.6,26.266666666666666,19.299999999999997,0.0,0,4,2,58,2015,1,1
689.8,53.300000000000004,27.0,0.0,0,4,1,233,2015,10,4
370.3,30.300000000000004,26.833333333333332,0.0,0,4,2,42,2018,1,1
631.1999999999999,31.400000000000006,22.4,0.0,0,4,3,42,2020,1,1
190.0,14.000000000000007,23.099999999999998,0.0,0,4,1,186,2016,12,14
190.0,14.000000000000007,22.933333333333334,0.0,0,4,2,186,2017,7,1
190.0,14.000000000000007,24.9,0.0,0,4,1,186,2021,1,1
332.5,30.333333333333336,23.200000000000003,0.0,0,4,1,186,2019,1,1
882.5666666666666,38.400000000000006,28.9,0.0,0,4,1,227,1988,4,1
807.1,98.4,42.766666666666666,2.0,0,4,1,184,2013,12,22
810.4,31.43333333333333,25.93333333333333,0.0,0,4,1,227,2015,1,1
679.1,27.9,21.7,0.0,0,4,1,227,2016,2,19
810.4,40.199999999999996,25.93333333333333,0.0,0,4,1,227,2017,1,1
810.4,36.96666666666667,30.1,0.0,0,4,1,227,2017,2,24
342.29999999999995,50.733333333333334,33.2,0.0,0,4,1,139,2017,1,1
810.4,45.96666666666667,31.366666666666667,0.0,0,4,1,227,2017,12,1
810.4,87.7,42.36666666666667,0.0,0,4,1,227,2018,2,9
877.0999999999999,49.3,43.5,2.0,0,4,1,135,2013,3,9
453.1666666666667,109.0,60.93333333333334,0.0,1,4,1,256,2009,8,1
390.59999999999997,14.466666666666669,14.133333333333333,0.0,0,4,2,59,2007,1,1
681.3333333333333,43.8,26.966666666666665,0.0,0,4,2,166,2008,1,1
439.8,24.53333333333333,22.4,0.0,0,4,3,59,2009,1,1
241.7,32.266666666666666,25.666666666666664,0.0,0,4,1,91,2017,1,1
301.8666666666667,90.76666666666667,50.96666666666667,0.0,0,4,1,91,2019,4,4
365.1333333333333,21.633333333333333,23.900000000000006,0.0,0,4,1,91,2022,1,1
365.26666666666665,12.866666666666667,22.299999999999997,0.0,0,4,3,177,2012,1,1
534.6999999999999,30.400000000000013,18.033333333333335,0.0,0,4,2,177,2009,12,19
495.4,49.3,20.9,0.0,0,4,2,72,2012,1,1
954.7,108.3,52.8,10.0,0,4,1,104,2013,11,9
344.29999999999995,18.299999999999997,28.133333333333333,0.0,0,4,1,186,2016,12,7
484.43333333333334,30.300000000000004,27.5,0.0,0,4,1,177,2018,1,1
190.0,14.000000000000007,22.933333333333334,0.0,0,4,2,186,2017,8,3
381.46666666666664,19.4,26.866666666666667,0.0,0,4,2,177,2014,1,1
377.3,49.3,16.499999999999996,0.0,0,4,1,72,2018,1,1
190.0,14.000000000000007,32.666666666666664,0.0,0,4,3,186,2021,1,1
935.0,78.8,60.0,4.0,0,4,1,169,2006,7,16
313.53333333333336,26.733333333333327,25.53333333333333,0.0,0,4,3,235,2001,1,1
434.1666666666667,18.96666666666666,20.666666666666668,0.0,0,4,3,112,2011,1,1
574.1666666666666,27.66666666666667,21.500000000000004,0.0,0,4,3,235,2021,1,1
409.0333333333333,29.0,22.73333333333333,0.0,0,4,3,235,2010,1,1
484.5,36.96666666666666,43.166666666666664,0.0,0,4,1,67,2015,3,30
448.3666666666667,28.13333333333334,23.866666666666667,0.0,0,4,1,244,2009,8,16
752.4333333333334,20.800000000000004,26.6,0.0,0,4,3,114,2005,1,1
317.1666666666667,32.800000000000004,29.1,0.0,0,4,1,243,2005,1,1
655.9,40.83333333333333,28.9,0.0,0,4,4,18,2006,1,1
599.6333333333333,56.96666666666667,32.333333333333336,0.0,0,4,4,256,2009,1,1
471.2,26.200000000000003,23.6,0.0,0,4,1,90,2017,1,1
625.7333333333333,12.933333333333337,22.299999999999997,0.0,0,4,1,46,2016,1,1
819.1333333333333,93.7,40.666666666666664,0.0,0,4,1,116,2016,9,24
448.33333333333337,36.1,41.0,1.0,0,4,2,166,1986,1,1
656.2,36.1,30.433333333333334,1.0,0,4,2,166,1996,3,31
757.9666666666667,36.1,75.3,1.0,0,4,3,166,1995,1,1
552.2666666666667,36.1,41.0,1.0,0,4,2,166,2004,1,1
771.0666666666667,49.3,28.0,0.0,0,4,1,135,1997,1,1
433.4666666666667,47.099999999999994,28.0,0.0,0,4,1,116,2015,6,30
681.3333333333333,42.7,29.1,0.0,0,4,2,177,1997,1,1
566.4666666666667,42.7,29.1,0.0,0,4,3,177,1999,1,1
534.6999999999999,42.7,29.1,0.0,0,4,2,177,1999,6,7
703.9,42.7,29.1,0.0,0,4,3,177,2000,5,24
446.56666666666666,42.7,29.1,0.0,0,4,1,177,2000,5,1
437.4333333333334,53.03333333333333,31.099999999999998,0.0,0,4,1,122,1999,1,1
566.4666666666667,42.7,29.1,0.0,0,4,3,177,1998,1,1
520.6,42.7,29.1,0.0,0,4,1,177,1998,1,1
522.7666666666667,44.233333333333334,28.0,0.0,0,4,1,256,1988,4,20
570.7333333333333,42.7,29.1,0.0,0,4,4,177,2001,1,1
681.3333333333333,42.7,29.1,0.0,0,4,2,177,2002,1,1
839.3333333333333,41.0,31.1,1.0,0,4,3,221,1981,4,29
566.4666666666667,42.7,29.1,0.0,0,4,3,177,2002,1,1
452.8,42.7,29.1,0.0,0,4,1,177,2004,1,1
656.2,28.0,24.5,0.0,0,4,3,109,2004,1,1
744.6333333333333,42.7,29.1,0.0,0,4,2,244,2005,7,25
686.2666666666667,57.66666666666667,38.7,1.0,0,4,3,221,1992,2,10
656.2,28.0,21.3,0.0,0,4,3,109,2008,1,1
451.5666666666666,42.7,29.1,0.0,0,4,2,177,2007,5,5
603.6999999999999,26.06666666666667,21.966666666666665,0.0,0,4,3,26,2003,1,1
651.7666666666667,42.7,29.1,0.0,0,4,2,177,2006,1,1
767.7333333333333,41.0,31.1,1.0,0,4,1,221,2000,1,1
656.2,28.0,30.066666666666663,0.0,0,4,2,109,2004,1,1
